,element,is_captain,playerid,web_name,element_type,now_cost,team,minutes_x,expected_goals.gw,expected_assists.gw,expected_goal_involvements.gw,expected_goals_conceded.gw,ExcludeDef,level_0,level_1,code,event,finished,finished_provisional,id,kickoff_time,minutes,provisional_start_time,started,team_a,team_a_score,team_h,team_h_score,stats,team_h_difficulty,team_a_difficulty,pulse_id,TeamID,OppTeam2,OppTeam,Teams.name,XGI_Weighted,XGC_Weighted,Minutes,InCurrentTeam,AttackOpp_pergame,DefenceOpp_pergame
2263,,,76.0,Philip,3.0,48.0,3.0,24.75,0.055,0.015000000000000001,0.07,0.23000000000000004,N,Away,322.0,2444792.0,33.0,False,False,323.0,2025-04-19T14:00:00Z,0.0,False,False,3.0,,7.0,,[],3.0,3.0,116149.0,3.0,7.0,7.0,CryP,0.4068409019543212,2.2506908045,296.84615384615387,0,0.15754835631500003,0.0935734074494939
2264,,,76.0,Philip,3.0,48.0,3.0,24.75,0.055,0.015000000000000001,0.07,0.23000000000000004,N,Away,277.0,2444747.0,28.0,False,False,278.0,2025-03-08T15:00:00Z,0.0,False,False,3.0,,18.0,,[],3.0,4.0,116104.0,3.0,18.0,18.0,Spurs,0.4636004708825588,1.84204531824,303.61538461538464,0,0.12894317227680002,0.10662810830298854
2265,,,76.0,Philip,3.0,48.0,3.0,24.75,0.055,0.015000000000000001,0.07,0.23000000000000004,N,Home,350.0,2444820.0,36.0,False,False,351.0,2025-05-10T14:00:00Z,0.0,False,False,2.0,,3.0,,[],3.0,3.0,116177.0,3.0,2.0,2.0,Villa,0.39326978813186214,2.0429897695999997,299.15384615384613,0,0.143009283872,0.09045205127032831
2266,,,76.0,Philip,3.0,48.0,3.0,24.75,0.055,0.015000000000000001,0.07,0.23000000000000004,N,Home,311.0,2444780.0,32.0,False,False,312.0,2025-04-12T14:00:00Z,0.0,False,False,9.0,,3.0,,[],3.0,3.0,116138.0,3.0,9.0,9.0,Ful,0.5426444520730922,2.17464959598,303.84615384615387,0,0.15222547171860001,0.12480822397681123
2267,,,76.0,Philip,3.0,48.0,3.0,24.75,0.055,0.015000000000000001,0.07,0.23000000000000004,N,Home,219.0,2444690.0,23.0,False,False,222.0,2025-01-25T15:00:00Z,0.0,False,False,16.0,,3.0,,[],3.0,3.0,116048.0,3.0,16.0,16.0,For't,0.40722223538483787,2.19236861945,328.5833333333333,0,0.1534658033615,0.09366111413851273
2268,,,76.0,Philip,3.0,48.0,3.0,24.75,0.055,0.015000000000000001,0.07,0.23000000000000004,N,Home,291.0,2444760.0,30.0,False,False,292.0,2025-04-01T18:45:00Z,0.0,False,False,10.0,,3.0,,[],2.0,3.0,116118.0,3.0,10.0,10.0,Ips,0.22352941176470592,3.0387500000000003,303.6923076923077,0,0.21271250000000003,0.05141176470588237
2269,,,76.0,Philip,3.0,48.0,3.0,24.75,0.055,0.015000000000000001,0.07,0.23000000000000004,N,Home,282.0,2444750.0,29.0,False,False,283.0,2025-03-15T15:00:00Z,0.0,False,False,4.0,,3.0,,[],2.0,3.0,116109.0,3.0,4.0,4.0,Bfrd,0.6174436401861707,2.3004186191400002,303.61538461538464,0,0.16102930333980003,0.14201203724281927
2270,,,76.0,Philip,3.0,48.0,3.0,24.75,0.055,0.015000000000000001,0.07,0.23000000000000004,N,Home,331.0,2444800.0,34.0,False,False,332.0,2025-04-26T14:00:00Z,0.0,False,False,14.0,,3.0,,[],3.0,3.0,116158.0,3.0,14.0,14.0,ManU,0.5124117662561654,2.5358512149199997,300.0769230769231,0,0.17750958504439998,0.11785470623891806
2271,,,76.0,Philip,3.0,48.0,3.0,24.75,0.055,0.015000000000000001,0.07,0.23000000000000004,N,Away,340.0,2444810.0,35.0,False,False,341.0,2025-05-03T14:00:00Z,0.0,False,False,3.0,,1.0,,[],3.0,5.0,116167.0,3.0,1.0,1.0,Ars,0.7449194817770352,0.860621537875,329.1666666666667,0,0.06024350765125,0.1713314808087181
2272,,,76.0,Philip,3.0,48.0,3.0,24.75,0.055,0.015000000000000001,0.07,0.23000000000000004,N,Home,370.0,2444840.0,38.0,False,False,371.0,2025-05-25T15:00:00Z,0.0,False,False,11.0,,3.0,,[],2.0,3.0,116197.0,3.0,11.0,11.0,Leic,0.33484162895927605,2.788,303.61538461538464,0,0.19516,0.07701357466063351
2273,,,76.0,Philip,3.0,48.0,3.0,24.75,0.055,0.015000000000000001,0.07,0.23000000000000004,N,Away,309.0,2444779.0,31.0,False,False,310.0,2025-04-05T14:00:00Z,0.0,False,False,3.0,,19.0,,[],3.0,2.0,116136.0,3.0,19.0,19.0,WHam,0.35159975650536607,3.11387718928,303.46153846153845,0,0.21797140324960004,0.0808679439962342
2274,,,77.0,Scott,3.0,47.0,3.0,0.0,0.0,0.0,0.0,0.0,N,Away,260.0,2444731.0,27.0,False,False,262.0,2025-02-25T19:30:00Z,0.0,False,False,3.0,,5.0,,[],3.0,3.0,116088.0,3.0,5.0,5.0,Bri,0.4954132895917196,1.4015738938,328.8333333333333,0,0.0,0.0
2275,,,77.0,Scott,3.0,47.0,3.0,0.0,0.0,0.0,0.0,0.0,N,Home,230.0,2444700.0,24.0,False,False,232.0,2025-02-01T15:00:00Z,0.0,False,False,12.0,,3.0,,[],5.0,3.0,116058.0,3.0,12.0,12.0,LPool,1.139328097003643,0.663717210745,328.75,0,0.0,0.0
2276,,,77.0,Scott,3.0,47.0,3.0,0.0,0.0,0.0,0.0,0.0,N,Away,245.0,2444717.0,25.0,False,False,248.0,2025-02-15T15:00:00Z,0.0,False,False,3.0,,17.0,,[],3.0,2.0,116074.0,3.0,17.0,17.0,Soton,0.3436274509803922,4.8875,335.9166666666667,0,0.0,0.0
2277,,,77.0,Scott,3.0,47.0,3.0,0.0,0.0,0.0,0.0,0.0,N,Home,253.0,2444720.0,26.0,False,False,253.0,2025-02-22T15:00:00Z,0.0,False,False,20.0,,3.0,,[],2.0,3.0,116079.0,3.0,20.0,20.0,Wolv,0.44167172269090266,2.846193833,329.0,0,0.0,0.0
2278,,,77.0,Scott,3.0,47.0,3.0,0.0,0.0,0.0,0.0,0.0,N,Away,368.0,2444838.0,37.0,False,False,369.0,2025-05-18T14:00:00Z,0.0,False,False,3.0,,13.0,,[],3.0,4.0,116195.0,3.0,13.0,13.0,ManC,0.9839835891611721,1.7379354888,329.0833333333333,0,0.0,0.0
2279,,,77.0,Scott,3.0,47.0,3.0,0.0,0.0,0.0,0.0,0.0,N,Away,322.0,2444792.0,33.0,False,False,323.0,2025-04-19T14:00:00Z,0.0,False,False,3.0,,7.0,,[],3.0,3.0,116149.0,3.0,7.0,7.0,CryP,0.4068409019543212,2.2506908045,296.84615384615387,0,0.0,0.0
2280,,,77.0,Scott,3.0,47.0,3.0,0.0,0.0,0.0,0.0,0.0,N,Away,277.0,2444747.0,28.0,False,False,278.0,2025-03-08T15:00:00Z,0.0,False,False,3.0,,18.0,,[],3.0,4.0,116104.0,3.0,18.0,18.0,Spurs,0.4636004708825588,1.84204531824,303.61538461538464,0,0.0,0.0
2281,,,77.0,Scott,3.0,47.0,3.0,0.0,0.0,0.0,0.0,0.0,N,Home,350.0,2444820.0,36.0,False,False,351.0,2025-05-10T14:00:00Z,0.0,False,False,2.0,,3.0,,[],3.0,3.0,116177.0,3.0,2.0,2.0,Villa,0.39326978813186214,2.0429897695999997,299.15384615384613,0,0.0,0.0
2282,,,77.0,Scott,3.0,47.0,3.0,0.0,0.0,0.0,0.0,0.0,N,Home,311.0,2444780.0,32.0,False,False,312.0,2025-04-12T14:00:00Z,0.0,False,False,9.0,,3.0,,[],3.0,3.0,116138.0,3.0,9.0,9.0,Ful,0.5426444520730922,2.17464959598,303.84615384615387,0,0.0,0.0
2283,,,77.0,Scott,3.0,47.0,3.0,0.0,0.0,0.0,0.0,0.0,N,Home,219.0,2444690.0,23.0,False,False,222.0,2025-01-25T15:00:00Z,0.0,False,False,16.0,,3.0,,[],3.0,3.0,116048.0,3.0,16.0,16.0,For't,0.40722223538483787,2.19236861945,328.5833333333333,0,0.0,0.0
2284,,,77.0,Scott,3.0,47.0,3.0,0.0,0.0,0.0,0.0,0.0,N,Home,291.0,2444760.0,30.0,False,False,292.0,2025-04-01T18:45:00Z,0.0,False,False,10.0,,3.0,,[],2.0,3.0,116118.0,3.0,10.0,10.0,Ips,0.22352941176470592,3.0387500000000003,303.6923076923077,0,0.0,0.0
2285,,,77.0,Scott,3.0,47.0,3.0,0.0,0.0,0.0,0.0,0.0,N,Home,282.0,2444750.0,29.0,False,False,283.0,2025-03-15T15:00:00Z,0.0,False,False,4.0,,3.0,,[],2.0,3.0,116109.0,3.0,4.0,4.0,Bfrd,0.6174436401861707,2.3004186191400002,303.61538461538464,0,0.0,0.0
2286,,,77.0,Scott,3.0,47.0,3.0,0.0,0.0,0.0,0.0,0.0,N,Home,331.0,2444800.0,34.0,False,False,332.0,2025-04-26T14:00:00Z,0.0,False,False,14.0,,3.0,,[],3.0,3.0,116158.0,3.0,14.0,14.0,ManU,0.5124117662561654,2.5358512149199997,300.0769230769231,0,0.0,0.0
2287,,,77.0,Scott,3.0,47.0,3.0,0.0,0.0,0.0,0.0,0.0,N,Away,340.0,2444810.0,35.0,False,False,341.0,2025-05-03T14:00:00Z,0.0,False,False,3.0,,1.0,,[],3.0,5.0,116167.0,3.0,1.0,1.0,Ars,0.7449194817770352,0.860621537875,329.1666666666667,0,0.0,0.0
2288,,,77.0,Scott,3.0,47.0,3.0,0.0,0.0,0.0,0.0,0.0,N,Home,370.0,2444840.0,38.0,False,False,371.0,2025-05-25T15:00:00Z,0.0,False,False,11.0,,3.0,,[],2.0,3.0,116197.0,3.0,11.0,11.0,Leic,0.33484162895927605,2.788,303.61538461538464,0,0.0,0.0
2289,,,77.0,Scott,3.0,47.0,3.0,0.0,0.0,0.0,0.0,0.0,N,Away,309.0,2444779.0,31.0,False,False,310.0,2025-04-05T14:00:00Z,0.0,False,False,3.0,,19.0,,[],3.0,2.0,116136.0,3.0,19.0,19.0,WHam,0.35159975650536607,3.11387718928,303.46153846153845,0,0.0,0.0
2290,,,80.0,Sinisterra,3.0,48.0,3.0,0.0,0.0,0.0,0.0,0.0,N,Away,260.0,2444731.0,27.0,False,False,262.0,2025-02-25T19:30:00Z,0.0,False,False,3.0,,5.0,,[],3.0,3.0,116088.0,3.0,5.0,5.0,Bri,0.4954132895917196,1.4015738938,328.8333333333333,0,0.0,0.0
2291,,,80.0,Sinisterra,3.0,48.0,3.0,0.0,0.0,0.0,0.0,0.0,N,Home,230.0,2444700.0,24.0,False,False,232.0,2025-02-01T15:00:00Z,0.0,False,False,12.0,,3.0,,[],5.0,3.0,116058.0,3.0,12.0,12.0,LPool,1.139328097003643,0.663717210745,328.75,0,0.0,0.0
2292,,,80.0,Sinisterra,3.0,48.0,3.0,0.0,0.0,0.0,0.0,0.0,N,Away,245.0,2444717.0,25.0,False,False,248.0,2025-02-15T15:00:00Z,0.0,False,False,3.0,,17.0,,[],3.0,2.0,116074.0,3.0,17.0,17.0,Soton,0.3436274509803922,4.8875,335.9166666666667,0,0.0,0.0
2293,,,80.0,Sinisterra,3.0,48.0,3.0,0.0,0.0,0.0,0.0,0.0,N,Home,253.0,2444720.0,26.0,False,False,253.0,2025-02-22T15:00:00Z,0.0,False,False,20.0,,3.0,,[],2.0,3.0,116079.0,3.0,20.0,20.0,Wolv,0.44167172269090266,2.846193833,329.0,0,0.0,0.0
2294,,,80.0,Sinisterra,3.0,48.0,3.0,0.0,0.0,0.0,0.0,0.0,N,Away,368.0,2444838.0,37.0,False,False,369.0,2025-05-18T14:00:00Z,0.0,False,False,3.0,,13.0,,[],3.0,4.0,116195.0,3.0,13.0,13.0,ManC,0.9839835891611721,1.7379354888,329.0833333333333,0,0.0,0.0
2295,,,80.0,Sinisterra,3.0,48.0,3.0,0.0,0.0,0.0,0.0,0.0,N,Away,322.0,2444792.0,33.0,False,False,323.0,2025-04-19T14:00:00Z,0.0,False,False,3.0,,7.0,,[],3.0,3.0,116149.0,3.0,7.0,7.0,CryP,0.4068409019543212,2.2506908045,296.84615384615387,0,0.0,0.0
2296,,,80.0,Sinisterra,3.0,48.0,3.0,0.0,0.0,0.0,0.0,0.0,N,Away,277.0,2444747.0,28.0,False,False,278.0,2025-03-08T15:00:00Z,0.0,False,False,3.0,,18.0,,[],3.0,4.0,116104.0,3.0,18.0,18.0,Spurs,0.4636004708825588,1.84204531824,303.61538461538464,0,0.0,0.0
2297,,,80.0,Sinisterra,3.0,48.0,3.0,0.0,0.0,0.0,0.0,0.0,N,Home,350.0,2444820.0,36.0,False,False,351.0,2025-05-10T14:00:00Z,0.0,False,False,2.0,,3.0,,[],3.0,3.0,116177.0,3.0,2.0,2.0,Villa,0.39326978813186214,2.0429897695999997,299.15384615384613,0,0.0,0.0
2298,,,80.0,Sinisterra,3.0,48.0,3.0,0.0,0.0,0.0,0.0,0.0,N,Home,311.0,2444780.0,32.0,False,False,312.0,2025-04-12T14:00:00Z,0.0,False,False,9.0,,3.0,,[],3.0,3.0,116138.0,3.0,9.0,9.0,Ful,0.5426444520730922,2.17464959598,303.84615384615387,0,0.0,0.0
2299,,,80.0,Sinisterra,3.0,48.0,3.0,0.0,0.0,0.0,0.0,0.0,N,Home,219.0,2444690.0,23.0,False,False,222.0,2025-01-25T15:00:00Z,0.0,False,False,16.0,,3.0,,[],3.0,3.0,116048.0,3.0,16.0,16.0,For't,0.40722223538483787,2.19236861945,328.5833333333333,0,0.0,0.0
2300,,,80.0,Sinisterra,3.0,48.0,3.0,0.0,0.0,0.0,0.0,0.0,N,Home,291.0,2444760.0,30.0,False,False,292.0,2025-04-01T18:45:00Z,0.0,False,False,10.0,,3.0,,[],2.0,3.0,116118.0,3.0,10.0,10.0,Ips,0.22352941176470592,3.0387500000000003,303.6923076923077,0,0.0,0.0
2301,,,80.0,Sinisterra,3.0,48.0,3.0,0.0,0.0,0.0,0.0,0.0,N,Home,282.0,2444750.0,29.0,False,False,283.0,2025-03-15T15:00:00Z,0.0,False,False,4.0,,3.0,,[],2.0,3.0,116109.0,3.0,4.0,4.0,Bfrd,0.6174436401861707,2.3004186191400002,303.61538461538464,0,0.0,0.0
2302,,,80.0,Sinisterra,3.0,48.0,3.0,0.0,0.0,0.0,0.0,0.0,N,Home,331.0,2444800.0,34.0,False,False,332.0,2025-04-26T14:00:00Z,0.0,False,False,14.0,,3.0,,[],3.0,3.0,116158.0,3.0,14.0,14.0,ManU,0.5124117662561654,2.5358512149199997,300.0769230769231,0,0.0,0.0
2303,,,80.0,Sinisterra,3.0,48.0,3.0,0.0,0.0,0.0,0.0,0.0,N,Away,340.0,2444810.0,35.0,False,False,341.0,2025-05-03T14:00:00Z,0.0,False,False,3.0,,1.0,,[],3.0,5.0,116167.0,3.0,1.0,1.0,Ars,0.7449194817770352,0.860621537875,329.1666666666667,0,0.0,0.0
2304,,,80.0,Sinisterra,3.0,48.0,3.0,0.0,0.0,0.0,0.0,0.0,N,Home,370.0,2444840.0,38.0,False,False,371.0,2025-05-25T15:00:00Z,0.0,False,False,11.0,,3.0,,[],2.0,3.0,116197.0,3.0,11.0,11.0,Leic,0.33484162895927605,2.788,303.61538461538464,0,0.0,0.0
2305,,,80.0,Sinisterra,3.0,48.0,3.0,0.0,0.0,0.0,0.0,0.0,N,Away,309.0,2444779.0,31.0,False,False,310.0,2025-04-05T14:00:00Z,0.0,False,False,3.0,,19.0,,[],3.0,2.0,116136.0,3.0,19.0,19.0,WHam,0.35159975650536607,3.11387718928,303.46153846153845,0,0.0,0.0
2306,,,83.0,Tavernier,3.0,54.0,3.0,0.0,0.0,0.0,0.0,0.0,N,Away,260.0,2444731.0,27.0,False,False,262.0,2025-02-25T19:30:00Z,0.0,False,False,3.0,,5.0,,[],3.0,3.0,116088.0,3.0,5.0,5.0,Bri,0.4954132895917196,1.4015738938,328.8333333333333,0,0.0,0.0
2307,,,83.0,Tavernier,3.0,54.0,3.0,0.0,0.0,0.0,0.0,0.0,N,Home,230.0,2444700.0,24.0,False,False,232.0,2025-02-01T15:00:00Z,0.0,False,False,12.0,,3.0,,[],5.0,3.0,116058.0,3.0,12.0,12.0,LPool,1.139328097003643,0.663717210745,328.75,0,0.0,0.0
2308,,,83.0,Tavernier,3.0,54.0,3.0,0.0,0.0,0.0,0.0,0.0,N,Away,245.0,2444717.0,25.0,False,False,248.0,2025-02-15T15:00:00Z,0.0,False,False,3.0,,17.0,,[],3.0,2.0,116074.0,3.0,17.0,17.0,Soton,0.3436274509803922,4.8875,335.9166666666667,0,0.0,0.0
2309,,,83.0,Tavernier,3.0,54.0,3.0,0.0,0.0,0.0,0.0,0.0,N,Home,253.0,2444720.0,26.0,False,False,253.0,2025-02-22T15:00:00Z,0.0,False,False,20.0,,3.0,,[],2.0,3.0,116079.0,3.0,20.0,20.0,Wolv,0.44167172269090266,2.846193833,329.0,0,0.0,0.0
2310,,,83.0,Tavernier,3.0,54.0,3.0,0.0,0.0,0.0,0.0,0.0,N,Away,368.0,2444838.0,37.0,False,False,369.0,2025-05-18T14:00:00Z,0.0,False,False,3.0,,13.0,,[],3.0,4.0,116195.0,3.0,13.0,13.0,ManC,0.9839835891611721,1.7379354888,329.0833333333333,0,0.0,0.0
2311,,,83.0,Tavernier,3.0,54.0,3.0,0.0,0.0,0.0,0.0,0.0,N,Away,322.0,2444792.0,33.0,False,False,323.0,2025-04-19T14:00:00Z,0.0,False,False,3.0,,7.0,,[],3.0,3.0,116149.0,3.0,7.0,7.0,CryP,0.4068409019543212,2.2506908045,296.84615384615387,0,0.0,0.0
2312,,,83.0,Tavernier,3.0,54.0,3.0,0.0,0.0,0.0,0.0,0.0,N,Away,277.0,2444747.0,28.0,False,False,278.0,2025-03-08T15:00:00Z,0.0,False,False,3.0,,18.0,,[],3.0,4.0,116104.0,3.0,18.0,18.0,Spurs,0.4636004708825588,1.84204531824,303.61538461538464,0,0.0,0.0
2313,,,83.0,Tavernier,3.0,54.0,3.0,0.0,0.0,0.0,0.0,0.0,N,Home,350.0,2444820.0,36.0,False,False,351.0,2025-05-10T14:00:00Z,0.0,False,False,2.0,,3.0,,[],3.0,3.0,116177.0,3.0,2.0,2.0,Villa,0.39326978813186214,2.0429897695999997,299.15384615384613,0,0.0,0.0
2314,,,83.0,Tavernier,3.0,54.0,3.0,0.0,0.0,0.0,0.0,0.0,N,Home,311.0,2444780.0,32.0,False,False,312.0,2025-04-12T14:00:00Z,0.0,False,False,9.0,,3.0,,[],3.0,3.0,116138.0,3.0,9.0,9.0,Ful,0.5426444520730922,2.17464959598,303.84615384615387,0,0.0,0.0
2315,,,83.0,Tavernier,3.0,54.0,3.0,0.0,0.0,0.0,0.0,0.0,N,Home,219.0,2444690.0,23.0,False,False,222.0,2025-01-25T15:00:00Z,0.0,False,False,16.0,,3.0,,[],3.0,3.0,116048.0,3.0,16.0,16.0,For't,0.40722223538483787,2.19236861945,328.5833333333333,0,0.0,0.0
2316,,,83.0,Tavernier,3.0,54.0,3.0,0.0,0.0,0.0,0.0,0.0,N,Home,291.0,2444760.0,30.0,False,False,292.0,2025-04-01T18:45:00Z,0.0,False,False,10.0,,3.0,,[],2.0,3.0,116118.0,3.0,10.0,10.0,Ips,0.22352941176470592,3.0387500000000003,303.6923076923077,0,0.0,0.0
2317,,,83.0,Tavernier,3.0,54.0,3.0,0.0,0.0,0.0,0.0,0.0,N,Home,282.0,2444750.0,29.0,False,False,283.0,2025-03-15T15:00:00Z,0.0,False,False,4.0,,3.0,,[],2.0,3.0,116109.0,3.0,4.0,4.0,Bfrd,0.6174436401861707,2.3004186191400002,303.61538461538464,0,0.0,0.0
2318,,,83.0,Tavernier,3.0,54.0,3.0,0.0,0.0,0.0,0.0,0.0,N,Home,331.0,2444800.0,34.0,False,False,332.0,2025-04-26T14:00:00Z,0.0,False,False,14.0,,3.0,,[],3.0,3.0,116158.0,3.0,14.0,14.0,ManU,0.5124117662561654,2.5358512149199997,300.0769230769231,0,0.0,0.0
2319,,,83.0,Tavernier,3.0,54.0,3.0,0.0,0.0,0.0,0.0,0.0,N,Away,340.0,2444810.0,35.0,False,False,341.0,2025-05-03T14:00:00Z,0.0,False,False,3.0,,1.0,,[],3.0,5.0,116167.0,3.0,1.0,1.0,Ars,0.7449194817770352,0.860621537875,329.1666666666667,0,0.0,0.0
2320,,,83.0,Tavernier,3.0,54.0,3.0,0.0,0.0,0.0,0.0,0.0,N,Home,370.0,2444840.0,38.0,False,False,371.0,2025-05-25T15:00:00Z,0.0,False,False,11.0,,3.0,,[],2.0,3.0,116197.0,3.0,11.0,11.0,Leic,0.33484162895927605,2.788,303.61538461538464,0,0.0,0.0
2321,,,83.0,Tavernier,3.0,54.0,3.0,0.0,0.0,0.0,0.0,0.0,N,Away,309.0,2444779.0,31.0,False,False,310.0,2025-04-05T14:00:00Z,0.0,False,False,3.0,,19.0,,[],3.0,2.0,116136.0,3.0,19.0,19.0,WHam,0.35159975650536607,3.11387718928,303.46153846153845,0,0.0,0.0
2322,,,85.0,Zabarnyi,2.0,44.0,3.0,90.0,0.0675,0.0425,0.11,1.1925,N,Away,260.0,2444731.0,27.0,False,False,262.0,2025-02-25T19:30:00Z,0.0,False,False,3.0,,5.0,,[],3.0,3.0,116088.0,3.0,5.0,5.0,Bri,0.4954132895917196,1.4015738938,328.8333333333333,0,0.154173128318,0.5907803478381256
2323,,,85.0,Zabarnyi,2.0,44.0,3.0,90.0,0.0675,0.0425,0.11,1.1925,N,Home,230.0,2444700.0,24.0,False,False,232.0,2025-02-01T15:00:00Z,0.0,False,False,12.0,,3.0,,[],5.0,3.0,116058.0,3.0,12.0,12.0,LPool,1.139328097003643,0.663717210745,328.75,0,0.07300889318195,1.358648755676844
2324,,,85.0,Zabarnyi,2.0,44.0,3.0,90.0,0.0675,0.0425,0.11,1.1925,N,Away,245.0,2444717.0,25.0,False,False,248.0,2025-02-15T15:00:00Z,0.0,False,False,3.0,,17.0,,[],3.0,2.0,116074.0,3.0,17.0,17.0,Soton,0.3436274509803922,4.8875,335.9166666666667,0,0.537625,0.4097757352941177
2325,,,85.0,Zabarnyi,2.0,44.0,3.0,90.0,0.0675,0.0425,0.11,1.1925,N,Home,253.0,2444720.0,26.0,False,False,253.0,2025-02-22T15:00:00Z,0.0,False,False,20.0,,3.0,,[],2.0,3.0,116079.0,3.0,20.0,20.0,Wolv,0.44167172269090266,2.846193833,329.0,0,0.31308132163,0.5266935293089013
2326,,,85.0,Zabarnyi,2.0,44.0,3.0,90.0,0.0675,0.0425,0.11,1.1925,N,Away,368.0,2444838.0,37.0,False,False,369.0,2025-05-18T14:00:00Z,0.0,False,False,3.0,,13.0,,[],3.0,4.0,116195.0,3.0,13.0,13.0,ManC,0.9839835891611721,1.7379354888,329.0833333333333,0,0.191172903768,1.1734004300746976
2327,,,85.0,Zabarnyi,2.0,44.0,3.0,90.0,0.0675,0.0425,0.11,1.1925,N,Away,322.0,2444792.0,33.0,False,False,323.0,2025-04-19T14:00:00Z,0.0,False,False,3.0,,7.0,,[],3.0,3.0,116149.0,3.0,7.0,7.0,CryP,0.4068409019543212,2.2506908045,296.84615384615387,0,0.247575988495,0.485157775580528
2328,,,85.0,Zabarnyi,2.0,44.0,3.0,90.0,0.0675,0.0425,0.11,1.1925,N,Away,277.0,2444747.0,28.0,False,False,278.0,2025-03-08T15:00:00Z,0.0,False,False,3.0,,18.0,,[],3.0,4.0,116104.0,3.0,18.0,18.0,Spurs,0.4636004708825588,1.84204531824,303.61538461538464,0,0.2026249850064,0.5528435615274513
2329,,,85.0,Zabarnyi,2.0,44.0,3.0,90.0,0.0675,0.0425,0.11,1.1925,N,Home,350.0,2444820.0,36.0,False,False,351.0,2025-05-10T14:00:00Z,0.0,False,False,2.0,,3.0,,[],3.0,3.0,116177.0,3.0,2.0,2.0,Villa,0.39326978813186214,2.0429897695999997,299.15384615384613,0,0.22472887465599997,0.46897422234724556
2330,,,85.0,Zabarnyi,2.0,44.0,3.0,90.0,0.0675,0.0425,0.11,1.1925,N,Home,311.0,2444780.0,32.0,False,False,312.0,2025-04-12T14:00:00Z,0.0,False,False,9.0,,3.0,,[],3.0,3.0,116138.0,3.0,9.0,9.0,Ful,0.5426444520730922,2.17464959598,303.84615384615387,0,0.23921145555780002,0.6471035090971624
2331,,,85.0,Zabarnyi,2.0,44.0,3.0,90.0,0.0675,0.0425,0.11,1.1925,N,Home,219.0,2444690.0,23.0,False,False,222.0,2025-01-25T15:00:00Z,0.0,False,False,16.0,,3.0,,[],3.0,3.0,116048.0,3.0,16.0,16.0,For't,0.40722223538483787,2.19236861945,328.5833333333333,0,0.24116054813949997,0.4856125156964191
2332,,,85.0,Zabarnyi,2.0,44.0,3.0,90.0,0.0675,0.0425,0.11,1.1925,N,Home,291.0,2444760.0,30.0,False,False,292.0,2025-04-01T18:45:00Z,0.0,False,False,10.0,,3.0,,[],2.0,3.0,116118.0,3.0,10.0,10.0,Ips,0.22352941176470592,3.0387500000000003,303.6923076923077,0,0.3342625,0.2665588235294118
2333,,,85.0,Zabarnyi,2.0,44.0,3.0,90.0,0.0675,0.0425,0.11,1.1925,N,Home,282.0,2444750.0,29.0,False,False,283.0,2025-03-15T15:00:00Z,0.0,False,False,4.0,,3.0,,[],2.0,3.0,116109.0,3.0,4.0,4.0,Bfrd,0.6174436401861707,2.3004186191400002,303.61538461538464,0,0.25304604810540005,0.7363015409220085
2334,,,85.0,Zabarnyi,2.0,44.0,3.0,90.0,0.0675,0.0425,0.11,1.1925,N,Home,331.0,2444800.0,34.0,False,False,332.0,2025-04-26T14:00:00Z,0.0,False,False,14.0,,3.0,,[],3.0,3.0,116158.0,3.0,14.0,14.0,ManU,0.5124117662561654,2.5358512149199997,300.0769230769231,0,0.27894363364119995,0.6110510312604771
2335,,,85.0,Zabarnyi,2.0,44.0,3.0,90.0,0.0675,0.0425,0.11,1.1925,N,Away,340.0,2444810.0,35.0,False,False,341.0,2025-05-03T14:00:00Z,0.0,False,False,3.0,,1.0,,[],3.0,5.0,116167.0,3.0,1.0,1.0,Ars,0.7449194817770352,0.860621537875,329.1666666666667,0,0.09466836916625,0.8883164820191144
2336,,,85.0,Zabarnyi,2.0,44.0,3.0,90.0,0.0675,0.0425,0.11,1.1925,N,Home,370.0,2444840.0,38.0,False,False,371.0,2025-05-25T15:00:00Z,0.0,False,False,11.0,,3.0,,[],2.0,3.0,116197.0,3.0,11.0,11.0,Leic,0.33484162895927605,2.788,303.61538461538464,0,0.30668,0.39929864253393665
2337,,,85.0,Zabarnyi,2.0,44.0,3.0,90.0,0.0675,0.0425,0.11,1.1925,N,Away,309.0,2444779.0,31.0,False,False,310.0,2025-04-05T14:00:00Z,0.0,False,False,3.0,,19.0,,[],3.0,2.0,116136.0,3.0,19.0,19.0,WHam,0.35159975650536607,3.11387718928,303.46153846153845,0,0.3425264908208,0.419282709632649
2338,,,580.0,Huijsen,2.0,44.0,3.0,90.0,0.0825,0.095,0.1775,1.1925,N,Away,260.0,2444731.0,27.0,False,False,262.0,2025-02-25T19:30:00Z,0.0,False,False,3.0,,5.0,,[],3.0,3.0,116088.0,3.0,5.0,5.0,Bri,0.4954132895917196,1.4015738938,328.8333333333333,0,0.24877936614949997,0.5907803478381256
2339,,,580.0,Huijsen,2.0,44.0,3.0,90.0,0.0825,0.095,0.1775,1.1925,N,Home,230.0,2444700.0,24.0,False,False,232.0,2025-02-01T15:00:00Z,0.0,False,False,12.0,,3.0,,[],5.0,3.0,116058.0,3.0,12.0,12.0,LPool,1.139328097003643,0.663717210745,328.75,0,0.1178098049072375,1.358648755676844
